kg1_treated_rep1	kg1_treated_rep2	kg1_treated_rep3	kg1_DMSO_rep1	kg1_DMSO_rep2	kg1_DMSO_rep3	molm14_treated_rep1	molm14_treated_rep2	molm14_treated_rep3	molm14_DMSO_rep1	molm14_DMSO_rep2	molm14_DMSO_rep3	ociaml2_treated_rep1	ociaml2_treated_rep2	ociaml2_treated_rep3	ociaml2_DMSO_rep1	ociaml2_DMSO_rep2	ociaml2_DMSO_rep3	ociaml3_treated_rep1	ociaml3_treated_rep2	ociaml3_treated_rep3	ociaml3_DMSO_rep1	ociaml3_DMSO_rep2	ociaml3_DMSO_rep3	thp1_treated_rep1	thp1_treated_rep2	thp1_treated_rep3	thp1_DMSO_rep1	thp1_DMSO_rep2	thp1_DMSO_rep3
uc011cul.1-x0-0	102.480846988747	92.7450225262999	132.453884680517	109.733057493517	120.398549901019	109.2329404129	186.548229134363	132.99499890841	176.512909150558	194.194645341108	242.688839976282	245.300553111046	194.301702465862	192.648293109953	155.866612748161	170.182575303786	186.775659694141	183.610017722646	184.880964511115	261.763343158107	166.740454779541	197.158666843223	188.805244079527	191.998698637764	206.417407495961	204.759142394557	192.766205294634	204.4701698548	125.719101443297	179.706572377933
uc003kks.3-x0-0	58.4320618795488	33.293085009441	51.9518770301675	41.7765447310343	24.7879367443273	53.1491620516499	70.9694349967686	63.837599476037	78.4501818446923	74.539358817799	77.4538850988134	93.8949485592519	67.4518863482525	66.4304458999839	84.6406811029972	61.1892405586645	70.040872385303	85.5110484429346	73.5504706642043	82.0452269600037	88.5449311587907	105.055348025951	78.3719881084829	87.4060571803631	82.1182295038281	86.4538601221463	80.2766425232295	80.8525835046757	71.839486539027	87.0453709955613
uc003kku.2-x0-0	34.6097597286558	40.4273175114641	45.8674229635713	37.320379959724	14.1645352824728	30.9765054902254	302.802922652879	319.187997380185	307.474099810649	277.887960504952	253.016024656124	313.961234244999	342.293154603073	215.898949174948	309.816832716631	297.660159801003	219.461400140616	352.895849665512	256.823774614353	386.784641382875	405.926762325365	219.464939369281	224.428875037928	300.028656950572	91.9903663840698	118.305282272411	102.263238883095	106.244303944161	130.209069351987	152.189003482562
uc003kkz.2-x0-0	61.1289262739896	49.9396275141615	61.3125755941617	37.320379959724	49.5758734886547	34.5632587575146	367.013363840432	324.507797336521	384.026293384905	332.811698581225	320.142725075095	340.956031955784	350.850483468149	415.190286874899	359.004247395354	302.759263180892	266.155315064151	339.439796357233	537.360542502957	464.922952773354	431.22531408502	379.926190121247	349.111583392333	381.051125685178	137.31244933427	120.580383854572	148.281696380488	150.345713128529	139.189005169365	120.178770277743
uc010jbe.1-x0-0	0	0	0.936069856399415	0	0	1.30427391537791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uc010jbf.2-x0-0	347.895506882852	330.552772593736	362.727069354773	365.405511247447	325.784311496874	399.107818105641	600.874549639307	595.817595109679	611.152223080426	553.160504911035	604.140303770744	636.138276488932	562.770215950346	584.587923919858	565.974667601929	599.144647136923	504.294281174182	625.055379481349	479.484762308174	515.712855177166	519.195278158364	476.346852008079	438.170660788336	521.490071491829	473.413836757042	445.919910103702	492.908811416518	551.935817974068	480.426566229743	543.612381443247
uc003klc.3-x0-0	16.1811863666443	30.9150075087666	13.1049779895918	18.3816796816551	28.3290705649455	18.9119717729797	22.9805789513346	58.5177995197006	21.5105337316092	15.0386425685033	0	27.5816411392803	15.6045408716107	29.8937006549927	16.2893386273693	18.4842497520966	23.3469574617677	17.3626494300375	48.631731969228	42.9760712647639	27.0234530159946	26.6236155956177	28.498904766721	35.3552590841918	16.1544058040318	25.0261174037792	26.5884421096047	19.3778919143438	35.9197432695135	37.6260635916297
uc010jbg.3-x0-0	72.8153386498993	68.9642475195564	0	78.5399040943445	38.9524720268001	41.4106968132487	84.4874226152007	106.395999126728	43.6537302200304	109.193622127828	82.6174774387343	42.2527268516634	78.5260766442343	119.574802619971	42.7994387464212	140.22534294694	112.065395816485	80.3022536139234	32.9570414998074	113.300551516196	19.5488809051876	25.1845012390978	142.494523833605	96.7359172164693	105.003637726206	77.3534537934993	17.3847506101261	71.4977391322339	80.8194223564054	38.7492296689918
uc011cum.2-x0-0	0	0	85.6503918605464	0	0	34.2371902786702	0	0	32.8984633542258	0	0	62.2054034205044	40.7731551806601	0	81.1272943402313	0	0	72.9231276061574	67.1198284203395	0	81.6453261334304	105.774905204211	0	25.0433085179692	0	0	101.240606494264	46.106018692749	0	85.3606218795182
uc003klk.1-x0-0	154.620225281268	107.013487530346	166.152399510896	135.356004928551	88.5283455154548	126.514569791657	293.340331319977	308.548397467512	298.61682121528	319.080764062157	320.142725075095	337.434971384812	85.5732886507681	93.0026242599775	74.7393184079296	100.707291752802	46.6939149235353	91.5879757434477	162.775631797829	167.997369489531	174.789993975795	197.158666843223	178.118154792007	182.1777933366	184.429466262696	195.65873606591	179.983300434247	177.073839906934	121.229133534608	162.859081217502
uc003kll.3-x0-0	16.1811863666443	14.2684650040461	12.6369430613921	8.91232954262066	3.54113382061819	11.0863282807122	29.063673379629	0	27.2044985429175	34.6542633100294	30.9815540395254	24.0605805683083	6.54383972035286	6.64304458999839	6.38797593230168	5.09910337988871	28.0163489541212	6.51099353626406	16.0766056096622	11.720746708572	23.5736505033144	15.8302579217186	32.0612678625612	13.7492674216302	18.8468067713704	13.6506094929705	10.737640082725	11.3594538808222	8.97993581737838	10.6700777349398
uc003klp.3-x0-0	6.74216098610179	23.7807750067436	3.74427942559766	10.583391331862	17.705669103091	9.12991740764538	29.063673379629	26.5989997816821	16.4492316771129	10.4616643954806	0	11.1500251414112	5.03372286180989	9.96456688499758	4.15218435599609	3.82432753491653	14.0081744770606	6.51099353626406	3.21532112193243	3.90691556952399	12.6492758798272	6.47601460433945	14.2494523833605	9.32986003610617	14.359471825806	13.6506094929705	19.430015387788	14.0322665586627	22.449839543446	10.6700777349398
uc010jbi.2-x0-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uc021ybr.1-x0-0	25.6202117471868	35.6711625101154	23.8697813381851	18.3816796816551	0	9.45598588648986	191.955424181736	212.791998253457	167.655630555189	156.924965932208	149.744177857706	93.3081051307566	253.699632235218	259.078739009937	222.301562444098	196.952868048201	233.469574617677	148.884718862571	428.039624357255	488.364446190498	304.157588201301	246.088554964899	295.676136954731	222.934550336432	370.205133009061	402.692980042629	315.482091954348	302.027832595979	462.466694594987	267.313526412175
uc011cuo.1-x0-0	54.8362426869612	61.8300150175333	0	39.5484623453792	60.1992749505093	31.6286424479143	468.398270978673	579.858195240669	358.087120355612	273.964836356647	480.214087612643	293.421714247662	487.767745309378	680.912070474835	498.900920312761	427.687295988166	415.575842819465	408.456327841632	577.150141386871	402.412303660971	389.252716847411	246.808112143159	313.487952433932	350.115273986511	457.25943095301	502.797449657745	487.795649472363	386.221431947955	579.205860220905	345.37356878884
uc003klz.1-x0-0	0	0	89.3946712861441	0	0	55.1055729247167	81.7838250915143	0	158.165689203009	60.1545702740132	30.9815540395253	39.9053531376821	22.1483805919635	0	63.5603605264017	38.8806632716514	56.0326979082424	41.67035863209	82.7945188897601	375.063894674303	217.912525384297	120.16604876941	103.308529779364	88.8791929755377	146.735852719955	86.4538601221463	156.462755491135	108.917116622001	67.3495186303378	153.312169559924
uc011cup.2-x0-0	21.5749151555257	28.5369300080923	42.1231435379737	23.951885645793	38.9524720268001	28.0418891806251	16.8974845230401	53.1979995633642	12.6532551362407	4.57697817302274	0	19.952676568841	39.2630383221171	59.7874013099855	42.4800399498062	43.9797666515401	84.0490468623636	42.9725573393428	4.82298168289865	15.6276622780959	1.72490125634008	5.03690024781957	0	3.43731685540754	5.83353542923369	0	1.02263238883095	6.6820316946013	4.48996790868919	1.12316607736208
uc011cuq.2-x0-0	8.98954798146905	9.51231000269743	11.232838276793	1.67106178924137	0	5.8692326192006	8.11079257105927	31.9187997380185	6.95929032493238	9.15395634604549	30.9815540395253	4.6947474279626	11.0741902959818	9.96456688499758	8.30436871199218	2.54955168994436	0	9.54945718652061	16.4785207499037	15.6276622780959	14.3741771361673	12.2324720304189	14.2494523833605	8.34776950598973	18.3980732768139	4.55020316432349	9.20369149947854	4.00921901676078	8.97993581737838	12.3548268509829
uc021ybs.1-x0-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uc021ybt.1-x0-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uc011cur.2-x0-0	77.3101126406338	154.575037543833	20.1255019125874	57.9301420270343	38.9524720268001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.3741785750408	0	0	0	0	0	0	0
uc011cus.2-x0-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uc003kmh.3-x0-0	75.0627256452666	23.7807750067436	66.9289947325582	69.6275745517239	60.1992749505093	77.9303664438302	452.852585217476	351.106797118204	485.252334474831	169.348192401842	216.870878276677	318.655981672961	432.900166115651	431.797898349895	360.281842581815	430.23684767811	350.204361926515	367.220035445293	452.55644791199	476.643699481926	518.620311072917	337.472316603911	292.113773858891	365.828722468374	447.836027567325	525.548465479363	602.841793215845	545.921989448926	547.776084860081	523.39539205073
uc010jbj.3-x0-0	5.84320618795488	23.7807750067436	19.6574669843877	0	0	0	29.7395727605506	0	49.3476950313387	169.348192401842	46.472331059288	31.1027017102522	16.6112854439726	0	13.4147494578335	9.56081883729133	51.3633064158889	23.8736429663015	28.9378900973919	27.3484089866679	60.9465110573495	21.5867153477982	0	31.9179422287843	41.7322149937487	0	0	0	0	42.1187279010781
uc010jbk.2-x0-0	0	0	6.5524889947959	0	0	0	8.78669195198087	0	3.79597654087221	0	0	2.93421714247662	0	0	2.87458916953575	12.7477584497218	14.0081744770606	0	7.63638766458952	7.81383113904797	0	0	7.12472619168026	12.2761316264555	14.8082053203624	40.9518284789114	3.57921336090832	2.67281267784052	0	6.17741342549145
uc010jbl.2-x0-0	1.79790959629381	0	0	0	0	0	0	0	0	0	0	0	9.56407343743879	0	1.27759518646034	0	0	0	0	19.5345778476199	2.87483542723347	10.7933576738991	0	0	7.17973591290301	0	0	0	0	0
uc003kmk.3-x0-0	0	0	4.68034928199707	0	0	0	2.02769814276482	0	0	4.57697817302274	0	1.76053028548597	0	0	2.87458916953575	2.54955168994436	32.6857404464747	0	38.9857686034307	0	13.2242429652739	7.91512896085932	0	0	8.97466989112876	0	11.2489562771404	24.7235172700248	0	7.86216254153457
uc010jbm.2-x0-0	288.115012806083	252.076215071482	300.946458832412	277.396257014068	279.749571828837	332.263779942523	623.855128590642	500.061195895623	678.847138059313	540.737278441401	423.414571873513	667.240978199184	763.112385850379	707.484248834828	784.124045690031	740.644765928835	607.020894005959	729.665342297325	218.641836291405	269.577174297155	274.834266843519	200.756452734523	220.866511942088	190.525562842589	567.647870613894	502.797449657745	565.515711023515	462.39659326641	448.996790868919	498.685738348764
uc003kmo.1-x0-0	4.94425138980798	7.13423250202307	6.0844540665962	2.78510298206896	14.1645352824728	4.89102718266717	10.8143900947457	0	9.48994135218052	2.61541609887014	0	6.45527771344857	11.5775625821627	6.64304458999839	13.0953506612184	6.37387922486089	14.0081744770606	5.20879482901124	11.2536239267635	19.5345778476199	18.9739138197409	8.63468613911926	3.56236309584013	10.3119505662226	6.73100241834657	9.10040632864698	7.15842672181665	15.368672897583	13.4699037260676	14.039575967026
uc003kmr.3-x0-0	0	0	0	0	0	0	0	0	0	0	0	0	11.5775625821627	0	0	0	0	6.07692730051312	0	0	0	0	0	0	0	0	6.64711052740117	3.34101584730065	0	0
uc003kms.3-x0-0	99.334505195233	35.6711625101154	86.5864617169459	95.8075425831721	56.6581411298911	109.885077370589	126.39318423234	26.5989997816821	84.1441466560006	91.5395634604549	144.580585517785	51.6422217075886	0	39.8582675399903	1.9163927796905	0	79.3796553700101	0	75.1581312251706	62.5106491123838	77.0455894498569	46.0516594086361	21.3741785750408	43.2119833251233	13.0132713421367	0	0	0	0	26.3944028180089
uc003kmu.3-x0-0	547.463472071465	485.127810137569	587.383834890633	749.192702176549	676.356559738075	873.863523303201	645.483908780133	633.056194804034	736.419448929208	694.392974250022	619.631080790507	800.454436467623	51.8473454766419	0	49.506813475338	40.7928270391097	0	47.7472859326031	553.839063252861	605.571913276218	680.761029168884	410.867148786425	381.172851254894	394.30934784175	79.8745620310459	84.1787585399845	83.8558558841378	72.1659423016941	98.7792939911622	65.1436324870007
DAC+SB.758.1-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC+SB.758.2-x1-0	2.69686439444072	0	0	0	0	0.978205436533434	1.35179876184321	5.31979995633642	2.53065102724814	0.653854024717535	0	0	0	0	0.638797593230168	1.27477584497218	0	1.30219870725281	1.60766056096622	0	3.44980251268016	6.47601460433945	0	3.43731685540754	0	0	0	0	0	0
uc003knb.2-x0-0	0.898954798146905	0	0	0	0	0	0	0	0	1.30770804943507	0	2.3473737139813	0	0	0	0	0	0	0	0	0	0	0	0	0.448733494556438	2.27510158216174	1.53394858324642	1.33640633892026	0	1.12316607736208
uc003knd.3-x0-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uc010jbn.3-x0-0	493.975661581724	451.834725128128	531.219643506668	515.801072279171	541.793474554584	557.577098824057	719.156941300588	638.37599476037	787.665132230983	785.932537710477	800.356812687738	902.565193025809	884.425106819998	807.129917684804	801.69097950386	852.825040286387	919.870123993646	901.989637890447	734.70087636156	797.010776182893	854.401088973786	880.018429011905	919.089678726754	944.771089972015	590.084545341716	623.377833512318	627.384970547787	626.106369784142	583.695828129595	613.810261278378
DAC+SB.760.1-x1-0	192.825804202511	228.295440064738	212.955892330867	182.702755623723	201.844627775237	175.750910097174	200.742116133717	186.192998471775	224.595278668272	213.156412057916	263.343209335965	209.503103972831	223.497295064359	285.650917369931	234.758115512087	259.416884451838	266.155315064151	256.967211564555	180.861813108699	207.066525184771	227.111998751444	290.701100017015	288.551410763051	281.36893687836	272.381231195758	279.837494605895	320.083937704087	346.797444949808	345.727528969068	292.584763152822
uc003knr.1-x0-0	8.09059318332215	16.6465425047205	1.87213971279883	5.57020596413791	3.54113382061819	4.89102718266717	4.05539628552963	5.31979995633642	5.69396481130831	8.50010232132795	10.3271846798418	8.80265142742987	8.05395657889582	0	7.02677352553185	5.09910337988871	0	7.37912600776593	12.0574542072466	3.90691556952399	5.17470376902024	11.512914852159	7.12472619168026	5.89254318069864	6.28226892379013	4.55020316432349	7.66974291623212	10.6912507113621	8.97993581737838	11.2316607736208
uc003knx.1-x0-0	40.4529659166107	45.1834725128128	29.0181655483819	50.688874273655	49.5758734886547	43.0410392074711	89.8946176625735	74.4771993887098	95.5320762786172	64.7315484470359	46.472331059288	52.8159085645792	55.3709514799088	53.1443567199871	55.2559918144095	52.2658096438593	60.7020894005959	50.3516833471087	37.7800231827061	58.6037335428598	46.5723339211821	41.0147591608165	32.0612678625612	33.3910780239589	72.6948261181429	47.7771332253966	61.8692595242724	66.1521137765529	71.839486539027	69.636296796449
uc003kny.1-x0-0	21.5749151555257	16.6465425047205	21.0615717689868	25.0659268386206	14.1645352824728	23.8029989556469	29.7395727605506	26.5989997816821	24.6738475156694	17.0002046426559	5.16359233992089	15.8447725693738	15.1011685854297	23.2506560649944	15.331142237524	14.65992221718	0	14.3241857797809	20.0957570120777	15.6276622780959	28.7483542723347	20.8671581695382	7.12472619168026	15.713448481863	29.6164106407249	22.7510158216174	34.2581850258368	40.0921901676078	49.3896469955811	33.6949823208624
uc003knz.3-x0-0	57.9825844804754	49.9396275141615	64.1207851633599	63.5003479911722	56.6581411298911	60.9748055439173	146.670165659988	159.593998690093	143.614445796332	97.4242496829127	92.944662118576	107.392347414644	69.4653754929765	66.4304458999839	75.0587172045447	68.2005077060115	93.3878298470707	69.8846639559009	77.5696220666199	66.4175646819078	89.1198982442374	61.8819173303547	32.0612678625612	62.3627486623939	104.55490423165	100.104469615117	100.217974105433	111.589929299842	76.3294544477162	110.070275581484
uc003kob.1-x0-0	52.1393782925205	61.8300150175333	70.6732741581558	51.2458948700688	63.7404087711275	68.1483120784959	81.7838250915143	111.715799083065	103.124029360362	110.501330177263	51.6359233992089	130.866084554457	92.620500657302	76.3950127849815	78.8915027639257	99.4325159078299	70.040872385303	89.851710800444	82.7945188897601	74.2313958209557	109.818713320318	90.6642044607522	99.7461666835236	90.8433740357706	68.656224667135	97.829368032955	80.2766425232295	78.8479739962954	85.3093902650946	74.6905441445784
uc003koc.1-x0-0	40.0034885175373	26.1588525074179	37.9108291841763	31.7501739955861	10.6234014618546	31.9547109267588	39.2021640934531	21.2791998253457	29.1024868133536	45.7697817302274	67.1267004189716	24.6474239968036	38.2562937497552	46.5013121299887	37.0502604073497	38.2432753491653	23.3469574617677	30.8187027383165	49.8374773899527	15.6276622780959	30.4732555286747	43.8929878738562	49.8730833417618	48.6134812407637	42.6296819828616	27.3012189859409	35.2808174146677	34.0783616424666	22.4498395434459	20.2169893925175
uc010jbo.2-x0-0	355.536622667101	401.895097613966	345.409777011384	413.866303135447	371.81905116491	386.065078951862	469.750069740516	542.619595546315	416.292093982319	365.504399817102	438.905348893276	404.335122233279	424.846209536755	455.04855441489	397.012704192549	440.435054437887	513.633064158889	421.044248678409	389.857686034307	371.156979104779	323.131502021042	346.10700274303	374.048125063214	319.670467552901	493.158110517525	507.347652822069	469.899582667821	543.249176771086	480.426566229743	484.084579343057
uc003kof.4-x0-0	524.540124718719	492.262042639592	598.148638239226	609.380532476687	499.299868707165	687.678421883004	723.88823696704	664.974994542052	728.827495847464	655.16173276697	588.649526750982	702.451583908904	700.190850077756	564.658790149863	666.904687332295	780.162817122973	723.755681314798	751.368654084872	531.331815399334	507.899024038118	554.843237456059	582.84131439055	488.043744130098	560.773692696487	784.83488197921	693.905982559332	778.223247900352	876.682558331691	794.724319837987	852.48305271782
uc003koh.1-x0-0	94.8397312044985	73.7204025209051	84.2462870759473	120.873469421793	84.9872116948366	107.602598018678	71.6453343776902	47.8781996070278	70.8582287629479	86.9625852874321	61.9631080790507	89.7870445597847	105.204807811827	66.4304458999839	91.6674546285291	126.840196574732	107.396004324131	110.252823880738	67.1198284203395	125.021298224768	80.495391962537	86.3468613911926	56.9978095334421	60.8896128672192	115.324508101005	120.580383854572	92.0369149947854	122.949383180664	103.269261899851	86.4837879568803
uc010jbq.1-x0-0	3.14634179351417	0	3.27624449739795	0.557020596413791	0	1.95641087306687	8.78669195198087	5.31979995633642	8.22461583855645	6.53854024717535	15.4907770197627	5.86843428495325	31.7124540294023	19.9291337699952	25.2325049325916	20.3964135195548	23.3469574617677	37.7637625103315	8.03830280483108	0	3.44980251268016	1.43911435651988	10.6870892875204	4.41940738552398	30.9626111243942	22.7510158216174	41.9279279420689	30.737345795166	35.9197432695135	34.2565653595435
