chr	start	end	name	score	strand	thickStart	thickEnd	itemRgb	blockCount	blockSizes	blockStarts	logFC	p_value	ensembl
chr3	10270769	10270818	TATDN2	0	+	10270769	10270818	0	1	49	0	1.54313683256082	0.00417313596458024	ENSG00000157014.11
chr16	18809307	18809356	SMG1	0	-	18809307	18809356	0	1	49	0	0.727598409312017	0.000362004991201314	ENSG00000157106.17
chr1	186419690	186419739	ODR4	0	+	186419690	186419739	0	1	49	0	5.47646355193151	0.000628258810626336	ENSG00000157181.16
chr1	53210268	53210317	CPT2	0	+	53210268	53210317	0	1	49	0	1.10941152968985	0.00332547307767994	ENSG00000157184.7
chr1	53212802	53213298	CPT2	0	+	53212802	53213298	0	2	15,35	0,462	-1.63818732572552	0.00440505094037224	ENSG00000157184.7
chr1	53213848	53213897	CPT2	0	+	53213848	53213897	0	1	49	0	-4.99043258676937	0.000157878372681775	ENSG00000157184.7
chr1	53244560	53244609	LRP8	0	-	53244560	53244609	0	1	49	0	1.10916249956326	0.00208589762223799	ENSG00000157193.18
chr7	154968670	154968719	PAXIP1	0	-	154968670	154968719	0	1	49	0	-2.19606649961926	0.000894840275091569	ENSG00000157212.19
chr7	154975768	154975867	PAXIP1	0	-	154975768	154975867	0	1	99	0	4.60015764400352	1.21858933864918e-07	ENSG00000157212.19
chr7	91268230	91268279	FZD1	0	+	91268230	91268279	0	1	49	0	4.90527478050854	5.0834100331687e-05	ENSG00000157240.4
chr16	70333573	70333622	DDX19B	0	+	70333573	70333622	0	1	49	0	0.591794686299657	0.00374279214647155	ENSG00000157349.17
chr3	55074260	55074309	CACNA2D3	0	+	55074260	55074309	0	1	49	0	5.17048399503815	0.00109607716896787	ENSG00000157445.15
chr21	37367408	37367457	DYRK1A	0	+	37367408	37367457	0	1	49	0	3.94158180750867	1.55941852553187e-06	ENSG00000157540.21
chr21	37512229	37512278	DYRK1A	0	+	37512229	37512278	0	1	49	0	3.68887945411378	0.00060316213101208	ENSG00000157540.21
chr6	44255326	44255375	SLC35B2	0	-	44255326	44255375	0	1	49	0	0.969400557188103	0.000682703391482465	ENSG00000157593.19
chr17	81245457	81245506	SLC38A10	0	-	81245457	81245506	0	1	49	0	0.599681452554464	0.000929192512789445	ENSG00000157637.13
chr17	81245806	81245855	SLC38A10	0	-	81245806	81245855	0	1	49	0	1.28444878757822	3.70763676167396e-05	ENSG00000157637.13
chr9	110136551	110136600	PALM2AKAP2	0	+	110136551	110136600	0	1	49	0	-1.06891352752336	0.000323890366277779	ENSG00000157654.19
chr9	110137851	110137900	PALM2AKAP2	0	+	110137851	110137900	0	1	49	0	3.86189861494788	0.00413948098508132	ENSG00000157654.19
chr9	110148688	110156352	PALM2AKAP2	0	+	110148688	110156352	0	2	16,34	0,7631	5.55682806169954	0.000542245633550098	ENSG00000157654.19
chr9	110169065	110169114	PALM2AKAP2	0	+	110169065	110169114	0	1	49	0	-0.579537580150873	0.000918675460759078	ENSG00000157654.19
chr9	110169315	110169364	PALM2AKAP2	0	+	110169315	110169364	0	1	49	0	-1.9287341542843	0.000162731755963152	ENSG00000157654.19
chr9	114049054	114049103	ZNF618	0	+	114049054	114049103	0	1	49	0	1.23088025724701	5.98508045551727e-05	ENSG00000157657.14
chr7	139283374	139283423	UBN2	0	+	139283374	139283423	0	1	49	0	1.08137048223364	0.00426809521252236	ENSG00000157741.15
chr7	139283823	139283922	UBN2	0	+	139283823	139283922	0	1	99	0	6.44413125669107	1.02621217814053e-09	ENSG00000157741.15
chr7	139297997	139298046	UBN2	0	+	139297997	139298046	0	1	49	0	-0.754429567314916	0.00292579828983353	ENSG00000157741.15
chr12	120764647	120764696	SPPL3	0	-	120764647	120764696	0	1	49	0	1.34184259854906	0.000884907621561016	ENSG00000157837.16
chr1	2229119	2229168	SKI	0	+	2229119	2229168	0	1	49	0	0.671584420330738	0.00105214832468392	ENSG00000157933.10
chr1	2306864	2306913	SKI	0	+	2306864	2306913	0	1	49	0	-0.764878913971785	0.000203581513428808	ENSG00000157933.10
chr1	2307864	2307913	SKI	0	+	2307864	2307913	0	1	49	0	0.612155888641254	0.000388087450314489	ENSG00000157933.10
chr1	2308214	2308263	SKI	0	+	2308214	2308263	0	1	49	0	-4.30743777669267	0.00171638493609305	ENSG00000157933.10
chr7	5230897	5230946	WIPI2	0	+	5230897	5230946	0	1	49	0	1.03861498008974	0.00306419768551769	ENSG00000157954.15
chr7	5231346	5231395	WIPI2	0	+	5231346	5231395	0	1	49	0	4.76217393463674	3.35426922126736e-07	ENSG00000157954.15
chr11	6682208	6682257	MRPL17	0	-	6682208	6682257	0	1	49	0	1.84516024595485	0.000322116124125027	ENSG00000158042.9
chr1	3628707	3628756	TPRG1L	0	+	3628707	3628756	0	1	49	0	-1.23630169144042	6.97942078572433e-05	ENSG00000158109.15
chr2	99360266	99360315	EIF5B	0	+	99360266	99360315	0	1	49	0	-1.29206273615677	0.000979406052537879	ENSG00000158417.11
chr1	204403877	204403926	PPP1R15B	0	-	204403877	204403926	0	1	49	0	1.08145920946623	0.00026548087262912	ENSG00000158615.9
chr1	204406010	204406059	PPP1R15B	0	-	204406010	204406059	0	1	49	0	1.42138568093127	0.00327309935184372	ENSG00000158615.9
chr1	204410478	204410527	PPP1R15B	0	-	204410478	204410527	0	1	49	0	-4.48863636823874	0.000274689927567073	ENSG00000158615.9
chr1	204411123	204411172	PPP1R15B	0	-	204411123	204411172	0	1	49	0	-1.07181642708434	7.95502430158689e-05	ENSG00000158615.9
chr11	76544722	76544771	EMSY	0	+	76544722	76544771	0	1	49	0	-2.3206035984967	0.000263472785590246	ENSG00000158636.16
chr8	41621107	41621156	GPAT4	0	+	41621107	41621156	0	1	49	0	1.24179794635404	0.00142333872670286	ENSG00000158669.11
chr1	205620722	205620771	ELK4	0	-	205620722	205620771	0	1	49	0	0.558414586599317	0.00369893797825749	ENSG00000158711.14
chr1	161122211	161122260	DEDD	0	-	161122211	161122260	0	1	49	0	1.27866369692753	0.00265187182797588	ENSG00000158796.17
chr1	161171559	161171608	B4GALT3	0	-	161171559	161171608	0	1	49	0	-5.95064255257836	0.00258866520867418	ENSG00000158850.15
chr5	131359472	131359521	CDC42SE2	0	+	131359472	131359521	0	1	49	0	1.05341044999307	0.000722986284030558	ENSG00000158985.13
chr5	131429176	131430867	RAPGEF6	0	-	131429176	131430867	0	2	41,9	0,1683	3.8607297110406	0.00355779075830309	ENSG00000158987.21
chr9	136940585	136940634	FBXW5	0	-	136940585	136940634	0	1	49	0	-1.62334081760309	0.000595585294165146	ENSG00000159069.14
chr21	32630799	32630848	SYNJ1	0	-	32630799	32630848	0	1	49	0	-1.22768933094326	0.00249735638354087	ENSG00000159082.18
chr21	33436987	33437036	IFNGR2	0	+	33436987	33437036	0	1	49	0	-0.678548381138793	0.0015393365760884	ENSG00000159128.14
chr21	33551206	33551255	SON	0	+	33551206	33551255	0	1	49	0	-0.62747015599336	0.000995705442692563	ENSG00000159140.21
chr21	33551804	33551853	SON	0	+	33551804	33551853	0	1	49	0	-1.48362270508042	0.00102274243407541	ENSG00000159140.21
chr21	33552999	33553048	SON	0	+	33552999	33553048	0	1	49	0	-1.59054714996455	0.000141810505007722	ENSG00000159140.21
chr21	33553597	33553646	SON	0	+	33553597	33553646	0	1	49	0	-2.34245748423227	0.000542992749559823	ENSG00000159140.21
chr21	33554792	33554841	SON	0	+	33554792	33554841	0	1	49	0	-0.785819870864413	0.00188384741093017	ENSG00000159140.21
chr21	34791744	34791793	RUNX1	0	-	34791744	34791793	0	1	49	0	1.76549154240737	0.00124160569917731	ENSG00000159216.18
chr21	34887259	34887308	RUNX1	0	-	34887259	34887308	0	1	49	0	-0.666977462826559	0.00329413421851832	ENSG00000159216.18
chr21	34887858	34887907	RUNX1	0	-	34887858	34887907	0	1	49	0	-0.593774706746742	0.0042394647524262	ENSG00000159216.18
chr1	151267281	151267330	PSMD4	0	+	151267281	151267330	0	1	49	0	-0.829650343573628	0.000374262568803685	ENSG00000159352.16
chr1	151874559	151874608	THEM4	0	-	151874559	151874608	0	1	49	0	-1.58412010444981	0.00013259643913488	ENSG00000159445.13
chr16	57204628	57204677	RSPRY1	0	+	57204628	57204677	0	1	49	0	-3.75731661566668	2.5906612768023e-05	ENSG00000159579.14
chr16	57204976	57205025	RSPRY1	0	+	57204976	57205025	0	1	49	0	0.601072501613768	0.00336145079118799	ENSG00000159579.14
chr16	57575878	57575927	ADGRG5	0	+	57575878	57575927	0	1	49	0	0.896172702146761	0.00278918178751764	ENSG00000159618.16
chr1	46718648	46718697	EFCAB14	0	-	46718648	46718697	0	1	49	0	0.909818217368538	0.000620178501900881	ENSG00000159658.13
chr17	1006163	1007207	ABR	0	-	1006163	1007207	0	2	7,43	0,1002	4.11087386318317	0.00295961350091989	ENSG00000159842.15
chr19	44032768	44032817	ZNF222	0	+	44032768	44032817	0	1	49	0	1.39341182889374	9.71240234175497e-05	ENSG00000159885.14
chr19	43966672	43966721	ZNF221	0	+	43966672	43966721	0	1	49	0	-3.84710345687081	0.00319409885461563	ENSG00000159905.14
chr19	43966870	43966919	ZNF221	0	+	43966870	43966919	0	1	49	0	3.98898404557413	0.000425476113376067	ENSG00000159905.14
chr19	43967265	43967314	ZNF221	0	+	43967265	43967314	0	1	49	0	1.55107451164889	0.00285903391077058	ENSG00000159905.14
chr19	44289001	44289050	ZNF235	0	-	44289001	44289050	0	1	49	0	5.0625950330176	3.23838918236952e-07	ENSG00000159917.17
chr9	36236935	36236984	GNE	0	-	36236935	36236984	0	1	49	0	6.00635315960174	0.000236277137516394	ENSG00000159921.17
chr19	46919874	46919923	ARHGAP35	0	+	46919874	46919923	0	1	49	0	-0.807617126493369	0.00414270363894265	ENSG00000160007.19
chr19	46920274	46920323	ARHGAP35	0	+	46920274	46920323	0	1	49	0	-1.74492816944674	0.00263591479128245	ENSG00000160007.19
chr19	46920874	46920923	ARHGAP35	0	+	46920874	46920923	0	1	49	0	-1.47473166163615	0.00204624139164411	ENSG00000160007.19
chr19	47000580	47000629	ARHGAP35	0	+	47000580	47000629	0	1	49	0	-0.702716631576096	0.00451782721436056	ENSG00000160007.19
chr19	47001179	47001228	ARHGAP35	0	+	47001179	47001228	0	1	49	0	-0.841757680011588	0.00416145725199513	ENSG00000160007.19
chr1	10460905	10460954	DFFA	0	-	10460905	10460954	0	1	49	0	4.40671924981429	0.000264546024686951	ENSG00000160049.12
chr1	32366696	32366745	BSDC1	0	-	32366696	32366745	0	1	49	0	1.69881335668661	0.00375845142853748	ENSG00000160058.18
chr1	1543872	1543921	SSU72	0	-	1543872	1543921	0	1	49	0	-1.19595871433992	0.000611700096275758	ENSG00000160075.12
chr1	1564656	1564705	SSU72	0	-	1564656	1564705	0	1	49	0	-5.12989871491371	0.000458510535989553	ENSG00000160075.12
chr19	17283575	17283624	ANKLE1	0	+	17283575	17283624	0	1	49	0	0.668301181986082	0.000778110970779289	ENSG00000160117.16
chr19	19546016	19546065	CILP2	0	+	19546016	19546065	0	1	49	0	1.44427329447105	4.09721848496636e-05	ENSG00000160161.9
chr19	19546115	19546164	CILP2	0	+	19546115	19546164	0	1	49	0	-1.28562156947444	0.000243635576929857	ENSG00000160161.9
chr21	42849386	42849435	WDR4	0	-	42849386	42849435	0	1	49	0	-1.10138621555083	0.00237454419768679	ENSG00000160193.12
chr21	43029897	43029946	PKNOX1	0	+	43029897	43029946	0	1	49	0	3.06805293497283	0.000367638430048611	ENSG00000160199.15
chr21	43761710	43761759	PDXK	0	+	43761710	43761759	0	1	49	0	4.38202663714213	0.000281094615799615	ENSG00000160209.19
chr21	43803662	43803711	RRP1	0	+	43803662	43803711	0	1	49	0	0.744489710564554	0.00264769337381854	ENSG00000160214.13
chrX	154700029	154712247	GAB3	0	-	154700029	154712247	0	2	31,19	0,12200	-1.86920589677704	0.00280692265358107	ENSG00000160219.12
chr21	44144920	44144969	GATD3A	0	+	44144920	44144969	0	1	49	0	-1.3768751392034	0.000366350460683229	ENSG00000160221.18
chr21	44226405	44226454	ICOSLG	0	-	44226405	44226454	0	1	49	0	6.11146733949332	7.41004330118145e-08	ENSG00000160223.17
chr21	44228404	44228552	ICOSLG	0	-	44228404	44228552	0	1	148	0	-2.11091767377058	3.49858254129106e-07	ENSG00000160223.17
chr21	44228703	44228752	ICOSLG	0	-	44228703	44228752	0	1	49	0	3.86072971087957	3.23358489873193e-07	ENSG00000160223.17
chr9	133098670	133098719	RALGDS	0	-	133098670	133098719	0	1	49	0	-2.14516821537874	0.000353749714757434	ENSG00000160271.16
chr21	46416146	46416195	PCNT	0	+	46416146	46416195	0	1	49	0	-0.948767320552063	0.000778708665079342	ENSG00000160299.17
chr19	53454831	53454880	ZNF761	0	+	53454831	53454880	0	1	49	0	4.53259949315326	0.00340909410114631	ENSG00000160336.15
chr19	53455278	53455327	ZNF761	0	+	53455278	53455327	0	1	49	0	3.73766961837192	0.000782768652005106	ENSG00000160336.15
chr19	53455428	53455477	ZNF761	0	+	53455428	53455477	0	1	49	0	-2.0902524577841	0.000823296650951377	ENSG00000160336.15
chr19	53457466	53457515	ZNF761	0	+	53457466	53457515	0	1	49	0	-2.21768564920798	0.000693646998285113	ENSG00000160336.15
chr19	21116978	21117027	ZNF714	0	+	21116978	21117027	0	1	49	0	0.574805953428074	0.00072017202766439	ENSG00000160352.16
chr19	21117877	21117926	ZNF714	0	+	21117877	21117926	0	1	49	0	-3.12456514544127	0.00127752447536844	ENSG00000160352.16
chr19	21118027	21118076	ZNF714	0	+	21118027	21118076	0	1	49	0	3.98898404680983	0.00044786283126319	ENSG00000160352.16
chr19	21118726	21118775	ZNF714	0	+	21118726	21118775	0	1	49	0	1.79584110754679	0.00105050294401698	ENSG00000160352.16
chr19	21118826	21118875	ZNF714	0	+	21118826	21118875	0	1	49	0	-3.19140516500129	0.00118521549086947	ENSG00000160352.16
chr19	40321526	40321575	C19orf47	0	-	40321526	40321575	0	1	49	0	5.83773044716594	0.000323087429830893	ENSG00000160392.13
chr9	127731723	127731772	TOR2A	0	-	127731723	127731772	0	1	49	0	-1.01845890643301	0.000157309362292857	ENSG00000160404.18
chr19	55044980	55045029	RDH13	0	-	55044980	55045029	0	1	49	0	1.16508193367585	0.000785436166084396	ENSG00000160439.16
chr19	42199640	42199689	DEDD2	0	-	42199640	42199689	0	1	49	0	-1.09861228866811	0.00225877023172139	ENSG00000160570.14
chr11	116858307	116858356	SIK3	0	-	116858307	116858356	0	1	49	0	0.825928291793762	0.00129249443207935	ENSG00000160584.16
chr11	117205487	117205536	PCSK7	0	-	117205487	117205536	0	1	49	0	4.64439089923169	8.35720022418496e-06	ENSG00000160613.13
chr11	117206337	117206709	PCSK7	0	-	117206337	117206709	0	2	20,30	0,343	-4.85981240420064	0.00229721937937411	ENSG00000160613.13
chr19	5649383	5649432	SAFB	0	+	5649383	5649432	0	1	49	0	1.16246376065464	0.000234682117046025	ENSG00000160633.13
chr1	153645311	153645360	CHTOP	0	+	153645311	153645360	0	1	49	0	-0.89576909614871	0.000207401127717999	ENSG00000160679.13
chr1	155015645	155015694	ZBTB7B	0	+	155015645	155015694	0	1	49	0	-1.05991948894929	0.000299698694030237	ENSG00000160685.13
chr1	155016347	155016396	ZBTB7B	0	+	155016347	155016396	0	1	49	0	0.981306238472717	0.0025954297008699	ENSG00000160685.13
chr1	154597969	154598443	ADAR	0	-	154597969	154598443	0	2	8,42	0,433	-1.24143268639795	0.000540986003906841	ENSG00000160710.17
chr1	154465182	154465231	IL6R	0	+	154465182	154465231	0	1	49	0	3.29868181813658	0.00410507137985638	ENSG00000160712.13
chr3	46921776	46921825	CCDC12	0	-	46921776	46921825	0	1	49	0	-4.84418708644922	0.000285035436636494	ENSG00000160799.11
chr1	156595085	156595134	GPATCH4	0	-	156595085	156595134	0	1	49	0	0.554798611989971	0.000838129515259411	ENSG00000160818.16
chr1	156595484	156595533	GPATCH4	0	-	156595484	156595533	0	1	49	0	-0.500863631037244	0.00445009737027047	ENSG00000160818.16
chr19	13135445	13135494	NACC1	0	+	13135445	13135494	0	1	49	0	1.425647387326	0.00427506252329735	ENSG00000160877.6
chr19	13153372	13153421	IER2	0	+	13153372	13153421	0	1	49	0	-4.48863636957111	0.00345243295330255	ENSG00000160888.7
chr19	13153670	13153719	IER2	0	+	13153670	13153719	0	1	49	0	-2.38185827388855	0.00392829075303069	ENSG00000160888.7
chr19	1377484	1377533	PWWP3A	0	+	1377484	1377533	0	1	49	0	-3.94739014777204	0.00113701955761314	ENSG00000160953.16
chr8	144522282	144522331	LRRC14	0	+	144522282	144522331	0	1	49	0	4.85592890417425	1.2242904556814e-07	ENSG00000160959.8
chr8	144522831	144522880	LRRC14	0	+	144522831	144522880	0	1	49	0	-2.0863619845701	0.0021643187912066	ENSG00000160959.8
chr8	144522930	144522979	LRRC14	0	+	144522930	144522979	0	1	49	0	0.847143408305655	0.000524322357930984	ENSG00000160959.8
chr8	144524226	144524275	LRRC14	0	+	144524226	144524275	0	1	49	0	1.31519843943606	0.000985838301082675	ENSG00000160959.8
chr19	14718397	14718446	ZNF333	0	+	14718397	14718446	0	1	49	0	-2.27923772899703	8.32514707070909e-05	ENSG00000160961.12
chr7	102447064	102447113	ORAI2	0	+	102447064	102447113	0	1	49	0	-0.987885773868717	0.00154665813527943	ENSG00000160991.16
chr7	102449704	102449753	ORAI2	0	+	102449704	102449753	0	1	49	0	5.16478597392352	0.00110742072169223	ENSG00000160991.16
chr7	102457837	102457886	ALKBH4	0	-	102457837	102457886	0	1	49	0	-5.01727983680556	8.51997540809446e-05	ENSG00000160993.4
chr5	179805304	179805353	MGAT4B	0	-	179805304	179805353	0	1	49	0	4.72147064116451	0.00033683538410878	ENSG00000161013.17
chr5	179766013	179766062	MAML1	0	+	179766013	179766062	0	1	49	0	1.33014414560895	0.000842918474543097	ENSG00000161021.13
chr5	179766112	179766161	MAML1	0	+	179766112	179766161	0	1	49	0	-1.29224920362215	0.000144189829752062	ENSG00000161021.13
chr5	179776985	179777034	MAML1	0	+	179776985	179777034	0	1	49	0	-5.72031177659805	2.95835846065851e-05	ENSG00000161021.13
chr7	103128649	103128698	NAPEPLD	0	-	103128649	103128698	0	1	49	0	1.68089687633937	0.00401886371011428	ENSG00000161048.11
chr22	21628430	21628479	YDJC	0	-	21628430	21628479	0	1	49	0	-2.08478438609129	0.00204283951001016	ENSG00000161179.14
chr3	184170637	184170686	DVL3	0	+	184170637	184170686	0	1	49	0	4.38202663467388	0.00442910661320617	ENSG00000161202.20
chr3	197511727	197511776	BDH1	0	-	197511727	197511776	0	1	49	0	-1.20776026568761	0.00117574856739622	ENSG00000161267.12
chr19	49470502	49470551	ALDH16A1	0	+	49470502	49470551	0	1	49	0	-1.50564111875246	0.000154614018676447	ENSG00000161618.10
chr12	54396059	54396108	ITGA5	0	-	54396059	54396108	0	1	49	0	1.05057560940184	0.000197014214395219	ENSG00000161638.11
chr19	11487088	11487137	ZNF653	0	-	11487088	11487137	0	1	49	0	-0.920364057261786	0.00240516440471028	ENSG00000161914.10
chr16	650608	650657	WDR90	0	+	650608	650657	0	1	49	0	4.78749174278205	0.00217646518759007	ENSG00000161996.19
chr16	682562	682611	JMJD8	0	-	682562	682611	0	1	49	0	0.84761597713912	0.000182099354211651	ENSG00000161999.13
chr16	2496737	2496786	TBC1D24	0	+	2496737	2496786	0	1	49	0	-6.10702288773289	2.3871969019984e-05	ENSG00000162065.14
chr16	3966559	3966608	ADCY9	0	-	3966559	3966608	0	1	49	0	-0.960026125381962	0.00049098816624471	ENSG00000162104.10
chr16	4114196	4114245	ADCY9	0	-	4114196	4114245	0	1	49	0	4.6395716125444	1.13547702906835e-07	ENSG00000162104.10
chr11	75006286	75006335	NEU3	0	+	75006286	75006335	0	1	49	0	2.83321334333956	0.000789184154717848	ENSG00000162139.10
chr11	75006585	75006634	NEU3	0	+	75006585	75006634	0	1	49	0	1.08560648426902	0.000465266583555057	ENSG00000162139.10
chr11	62663015	62663064	LBHD1	0	-	62663015	62663064	0	1	49	0	1.51340457965141	0.000756105409118857	ENSG00000162194.12
chr11	62663239	62663288	LBHD1	0	-	62663239	62663288	0	1	49	0	-1.23269540544431	0.00269991089997756	ENSG00000162194.12
chr11	62786266	62786315	TAF6L	0	+	62786266	62786315	0	1	49	0	4.86753445045558	0.00188785336136299	ENSG00000162227.8
chr11	68389940	68389989	LRP5	0	+	68389940	68389989	0	1	49	0	-0.562751963120874	0.00159498055348528	ENSG00000162337.12
chr11	69087938	69087987	TPCN2	0	+	69087938	69087987	0	1	49	0	-1.73669969204543	0.00237120518813305	ENSG00000162341.18
chr1	52688097	52688146	COA7	0	-	52688097	52688146	0	1	49	0	-0.95842831632256	0.000562684860176854	ENSG00000162377.6
chr1	52771369	52771418	ZYG11B	0	+	52771369	52771418	0	1	49	0	1.61631079172179	0.0028245669394672	ENSG00000162378.13
chr1	55066509	55066558	USP24	0	-	55066509	55066558	0	1	49	0	1.5804503755607	0.00136087965634579	ENSG00000162402.14
chr1	55069103	55071317	USP24	0	-	55069103	55071317	0	2	5,45	0,2170	2.59525470695686	0.00448538108438246	ENSG00000162402.14
chr1	6532079	6532277	NOL9	0	-	6532079	6532277	0	2	1,49	0,150	0.60962159350532	0.00202451427006933	ENSG00000162408.11
chr1	6592958	6593007	KLHL21	0	-	6592958	6593007	0	1	49	0	5.17048399502879	5.11040872619439e-07	ENSG00000162413.16
chr1	6602050	6602099	KLHL21	0	-	6602050	6602099	0	1	49	0	5.46806014113514	0.00063799741497772	ENSG00000162413.16
chr1	28714137	28714186	GMEB1	0	+	28714137	28714186	0	1	49	0	2.84490938232601	0.00357156074880183	ENSG00000162419.12
chr1	28714882	28714931	GMEB1	0	+	28714882	28714931	0	1	49	0	0.888176430396564	0.000269398352238381	ENSG00000162419.12
chr1	64864945	64866887	JAK1	0	-	64864945	64866887	0	2	28,22	0,1921	0.78003034420239	0.00217399556876108	ENSG00000162434.13
chr1	9930116	9930165	LZIC	0	-	9930116	9930165	0	1	49	0	1.85629798891107	0.00439931570691465	ENSG00000162441.12
chr1	67258843	67258892	IL23R	0	+	67258843	67258892	0	1	49	0	1.56142869324775	0.000740246142739931	ENSG00000162594.16
chr1	62439975	62440024	USP1	0	+	62439975	62440024	0	1	49	0	-2.8687726460927	0.000839334313655238	ENSG00000162607.13
chr1	62450366	62450415	USP1	0	+	62450366	62450415	0	1	49	0	-4.57985237784278	0.0028561747942234	ENSG00000162607.13
chr1	62450515	62450614	USP1	0	+	62450515	62450614	0	1	99	0	0.924726505337653	1.08483595737274e-05	ENSG00000162607.13
chr1	92475229	92475278	GFI1	0	-	92475229	92475278	0	1	49	0	0.678003024394455	0.000431787539659223	ENSG00000162676.12
