chr	start	end	strand	pvalue	qvalue	meth.diff	dist.to.feature	feature.name	feature.strand
chr3	155853957	155856956	-	0.001189725795951	0.00622174364092782	-8.35993486510334	0	AC104472.4	+
chr2	11723723	11726722	-	0.00119049150101992	0.00622240660435142	-15.4743868951804	0	LPIN1	+
chr5	31595170	31598169	-	0.0011901471132011	0.00622240660435142	-29.0123456790123	0	RNU6-363P	-
chr10	5610294	5613293	-	0.00119024330366587	0.00622240660435142	-27.3835319609968	0	LINC02678	-
chr1	50959768	50962767	-	0.00119249441211522	0.00623203914997964	12.750626566416	0	CDKN2C	+
chr14	69143454	69146453	-	0.00119700768543129	0.00625394774490021	-27.1666666666667	0	AL391262.1	-
chr3	170035495	170038494	+	0.00119977541250392	0.00626740975354307	-12.0369042497251	0	GPR160	+
chrX	31071542	31074541	-	0.00119990609528749	0.00626740975354307	-14.671038713772	0	FTHL17	-
chr10	626138	629137	+	0.00120091611956818	0.00627184440779975	-19.2820512820513	0	AL358216.1	+
chr1	171483051	171486050	+	0.0012021285127144	0.00627649325999055	-8.92712906057946	0	PRRC2C	+
chr6	142085733	142088732	+	0.00120306926486676	0.00628056328234851	-15.0675774477241	0	NMBR-AS1	+
chr17	48949021	48952020	-	0.0012033179532911	0.00628101981380874	-27.0083605961469	0	RNU1-42P	-
chr15	100556177	100559176	+	0.00120583696891427	0.00629214867791298	-13.4413090666221	0	AC027020.1	+
chr12	1915451	1918450	+	0.00120839471590359	0.00630231553376998	-17.1171171171171	0	AC005342.2	+
chr16	58548134	58551133	-	0.00121102790105797	0.00631449496529424	-32.2660098522167	0	SNORA46	-
chr12	25648080	25651079	-	0.00121222675674471	0.00631820889871422	-39.5689655172414	0	LMNTD1	-
chr15	23195327	23198326	+	0.00121193926384678	0.00631820889871422	-30.7219662058372	0	MIR4509-1	+
chr1	190477879	190480878	+	0.00121536723922827	0.00633122511968025	-20.8120805369127	0	AL391645.1	+
chr1	190477905	190480904	-	0.00121536723922827	0.00633122511968025	-20.8120805369127	0	AL391645.1	+
chr2	85068532	85071531	-	0.00121541503528139	0.00633122511968025	-33.1381733021077	-1186	LINC01964	-
chr14	101046158	101049157	+	0.00121674906603837	0.00633669249565839	-18.8338293009014	0	MIR544A	+
chr7	116951399	116954398	+	0.00121703843014382	0.00633735223182097	-6.7647933392804	0	ST7-OT4	+
chr8	108787095	108790094	-	0.00121892240498405	0.00634521354373145	-19.5809830781628	0	TMEM74	-
chr19	40353342	40356341	+	0.00121903679017549	0.00634521354373145	-25.5555555555556	0	AC118344.4	+
chr15	61832182	61835181	+	0.00121945113089014	0.00634652221827992	-20.9408568959131	0	AC009554.1	+
chr5	217654	220653	-	0.00122025791608048	0.00634987271185079	-5.73696089495118	0	SDHA	+
chr9	128272879	128275878	+	0.00122060670114038	0.00635083932722363	-9.58904109589041	0	SWI5	+
chr12	55717867	55720866	+	0.00122126825452852	0.00635343280651155	-18.3205292360222	0	RDH5	+
chr11	119890200	119893199	+	0.00122233028394222	0.00635810872091993	-18.7964841108857	0	AP001994.3	+
chr1	153946219	153949218	-	0.00122300268933535	0.0063607569777114	-13.901018922853	0	DENND4B	-
chr2	67322127	67325126	+	0.00122365605716584	0.0063624561808456	-36.1244019138756	0	AC023115.1	+
chr7	157498822	157501821	+	0.00122356617788127	0.0063624561808456	-11.7105263157895	0	AC006372.1	+
chr5	5418164	5421163	+	0.00122384828067578	0.00636260640247231	-29.8469387755102	954	AC091978.1	-
chr7	143361399	143364398	+	0.00122526014496563	0.00636909647012756	-6.79028899545684	0	AC093673.2	+
chr9	136094790	136097789	-	0.00122631749634185	0.00637289195170716	-14.450253845571	0	NACC2	-
chr18	63946801	63949800	+	0.00122897981947195	0.00638587553255031	-10.5203362872075	0	HMSD	+
chr3	127595910	127598909	+	0.00122981034894184	0.00638933877607753	-7.29437878381435	0	MCM2	+
chr17	5019594	5022593	-	0.00123067335298332	0.00639211739539537	-15.4108796296296	0	KIF1C-AS1	-
chr17	49207911	49210910	+	0.0012312485145448	0.00639425221758335	-20.063025210084	0	ABI3	+
chr1	109113358	109116357	-	0.00123301723028482	0.00640173080177863	-16.109201800668	0	C1orf194	-
chr20	41026322	41029321	+	0.00123299850713681	0.00640173080177863	-6.04757085020243	0	TOP1	+
chr14	28829705	28832704	-	0.00123349359258246	0.00640265239197945	-21.2401165210154	0	LINC02281	-
chr17	20997247	21000246	+	0.00123352345531526	0.00640265239197945	-17.9942988360123	0	AC087393.2	+
chr16	33553909	33556908	-	0.00123406295746005	0.00640459932159024	-9.53667953667953	0	AC136944.4	-
chr7	87343164	87346163	+	0.00123675361297952	0.00641770840463798	-33.2154435602711	0	CROT	+
chr11	62671756	62674755	-	0.00123755353461413	0.00642100398786541	-6.28697830606044	0	LBHD1	-
chr1	159862158	159865157	-	0.00123834948638372	0.00642342266871876	-33.1010452961673	0	VSIG8	-
chr3	46578650	46581649	+	0.00124076133318757	0.00643507625273889	-27.3529411764706	0	AC104304.2	+
chr9	109119448	109122447	-	0.00124122323781111	0.00643661491332955	-15	0	TMEM245	-
chr7	100967123	100970122	+	0.0012460046752195	0.00645883062184638	-15.2439854522823	0	MUC12	+
chr17	42544264	42547263	+	0.00124618487997607	0.00645890526868916	-24.401752612066	-1951	HSD17B1	+
chr21	10119773	10122772	+	0.00125159098750849	0.00648433660305801	-8.50632121117529	0	CR382287.2	+
chr18	23982057	23985056	-	0.00125307013713264	0.0064911365946811	-15.5480444229841	0	AC010754.1	-
chr15	85755738	85758737	-	0.0012532953225541	0.00649143987369962	-33.1656184486373	0	AC021739.3	-
chr3	196081597	196084596	-	0.00125429352938651	0.00649488295058506	-7.612548741581	0	TFRC	-
chr16	28538509	28541508	-	0.00125474550994252	0.00649635982719443	-17.1516408093229	0	NUPR1	-
chr16	68074840	68077839	+	0.00125670538381526	0.00650564228923898	-24.739742804654	0	AC130462.3	+
chr1	40977188	40980187	+	0.00125722055502274	0.00650744442212473	-7.21930257541883	0	CTPS1	+
chr1	63335763	63338762	+	0.00125787380629414	0.00650996069140269	-30.4878048780488	0	AL049636.2	+
chr20	23032886	23035885	+	0.00125863130105809	0.00651301571901139	-7.00104576624331	0	SSTR4	+
chr9	112173472	112176471	-	0.00125896376811568	0.0065138708443281	-13.3556070485531	0	SUSD1	-
chr5	168788998	168791997	+	0.00126113113008907	0.00652421821681535	-22.3799456357596	0	AC011365.1	+
chr11	61967135	61970134	-	0.00126166414773786	0.00652610899948588	-9.11652505635512	0	AP003733.3	+
chr17	81124874	81127873	-	0.00126209830537071	0.00652748798270258	-12.4470351382354	0	MIR338	-
chr5	176034093	176037092	+	0.00126272845840282	0.0065298801403268	-25.3497668221186	0	AC139491.3	+
chr12	51269916	51272915	-	0.00126331639346771	0.00653205337238313	-7.56437853782987	0	SMAGP	-
chr11	71566180	71569179	+	0.00126453453081228	0.00653748409393396	-23.0452298113899	-573	AP000867.5	-
chr11	120333913	120336912	+	0.00126599369266934	0.00654415927520357	-11.7573501613982	0	ARHGEF12	+
chr13	25093368	25096367	+	0.00126744858361326	0.00655081061093998	-11.7360984779577	0	PABPC3	+
chr19	7346443	7349442	+	0.00126861063883559	0.0065559468606846	-17.2396359959555	0	AC119396.1	+
chr1	148009299	148012298	+	0.00127022911652133	0.00656344014247096	-19.5718654434251	0	AC239803.1	+
chr1	225881881	225884880	-	0.00127089862713452	0.00656602864987072	-6.23623020314724	0	TMEM63A	-
chr3	129163441	129166440	-	0.00127130649684242	0.00656726489649868	-15.8958547447756	0	AC108673.3	-
chr1	18859183	18862182	-	0.00127225281139205	0.00657041074741845	-20.9891080365028	0	TAS1R2	-
chr11	1568853	1571852	+	0.0012722505380286	0.00657041074741845	-13.2214857774096	420	DUSP8	-
chr7	149773089	149776088	-	0.00127314869287516	0.00657416587101695	-10.0894371315513	0	ZNF467	-
chr8	28419556	28422555	-	0.00127346788785337	0.00657494255418528	-25.707702435813	0	AC025871.2	-
chr4	6637591	6640590	+	0.00127420435181028	0.00657787311486475	-15.0972580267167	0	MRFAP1	+
chr16	11882070	11885069	-	0.00127507040031398	0.00658147176947545	-28.8888888888889	0	AC007216.3	-
chr12	31393890	31396889	+	0.00127531341770986	0.00658185402581975	-34.0407470288625	0	RNU6-618P	+
chr17	44002122	44005121	+	0.00127579933179949	0.00658348959733066	-13.178286648947	0	NAGS	+
chr10	45177900	45180899	+	0.00127639442108316	0.00658568803619797	-15.9938581797878	529	AL358394.1	-
chr1	213015368	213018367	-	0.00127981528215065	0.00660193640277128	-11.5823136818687	0	ANGEL2	-
chr11	126208528	126211527	-	0.00128052562885556	0.00660437917014011	-13.4878193701723	0	AP001893.1	-
chr10	28407752	28410751	-	0.00128208332450271	0.00661153771591248	-38.2754342431762	0	AC022021.1	-
chr2	109611864	109614863	+	0.00128232003660544	0.00661188312719589	-9.03868543066647	0	SOWAHC	+
chr11	134701505	134704504	-	0.00128312266983496	0.00661291696229984	-17.8592735567643	0	AP001999.2	-
chr16	88709938	88712937	-	0.0012830982583605	0.00661291696229984	-19.0882352941177	0	AC138028.6	-
chr17	77545629	77548628	+	0.00128319957176292	0.00661291696229984	-19.0785118495962	0	AC021683.6	+
chr6	33009092	33012091	-	0.00128355562634284	0.00661387690796102	-26.0710553814002	0	HLA-DOA	-
chr19	48897812	48900811	+	0.00128373497816241	0.006613926210067	-10.8422604422604	0	NUCB1	+
chr8	142786040	142789039	-	0.00128504986146736	0.00661982509302577	-16.4415202631763	0	LY6D	-
chr2	127423119	127426118	-	0.00128525011841902	0.00661998127238038	-8.53046594982079	0	MIR4783	-
chr15	77485107	77488106	-	0.00128581176307999	0.00662199857625344	-32.010582010582	0	AC090984.1	-
chr4	7936501	7939500	+	0.00128623635059345	0.00662330958854829	-14.2341172412394	0	AC097381.1	+
chr8	37856449	37859448	+	0.00128679170570845	0.00662529353632997	-16.8010752688172	0	AC130304.1	+
chr19	55464208	55467207	-	0.00128711280449376	0.00662607100555761	-23.2626748251748	0	C19orf85	-
chr1	32964186	32967185	-	0.00129086498551669	0.00664363132656926	-7.27048054919908	0	RNF19B	-
chr16	166179	169178	+	0.00129084814062707	0.00664363132656926	-17.6982097186701	203	HBM	+
chr18	37305834	37308833	-	0.00129401254981288	0.00665807144075562	-19.7989510489511	0	AC090386.2	-
chr16	88694001	88697000	+	0.00129423981056561	0.00665836130752555	-17.1236559139785	0	AC138028.3	+
chr8	41660009	41663008	-	0.00129470892783063	0.0066590158811252	-25.2763448784082	0	AC113133.1	+
chr12	131454937	131457936	-	0.00129518319103837	0.00666057573688444	-15.0317634173056	0	AC073578.5	+
chr20	10649196	10652195	-	0.00129539076549047	0.00666076389515328	-24.5283018867924	0	MIR6870	-
chr5	43557259	43560258	-	0.00129603707923989	0.00666320765762043	26.2479871175523	0	PAIP1	-
chr7	27150104	27153103	-	0.00129647193070738	0.0066645637451446	-8.14690876040569	0	AC004080.5	-
chr17	82051332	82054331	-	0.00129678979912359	0.00666531819829256	-8.79268065479337	0	GPS1	+
chr6	30905742	30908741	+	0.0012972186106698	0.00666664260931955	-9.26318611679828	0	AL669830.2	+
chr8	6257038	6260037	-	0.00129911400612952	0.00667462227760164	-29.8984034833091	0	AC009435.1	-
chr14	76758968	76761967	+	0.00130001773938644	0.00667838468123416	-14.6842229291858	0	VASH1	+
chr3	14176317	14179316	+	0.00130045173538558	0.00667863926112448	-8.20804325285143	0	LSM3	+
chr1	227941184	227944183	-	0.00130383764588286	0.00669183076355293	-15.5506559965159	0	MIR5008	-
chr19	38425806	38428805	-	0.0013048987993948	0.00669639477413047	-18.9630896107815	0	RASGRP4	-
chr19	17207511	17210510	-	0.00130710877097224	0.00670596894155455	-14.4394307532107	0	AC020913.2	-
chr3	36967817	36970816	-	0.00130853972100594	0.00671154243999819	-25	0	RNU6ATAC4P	-
chr6	14599191	14602190	-	0.00130989168616734	0.00671582398455497	-17.6908023483366	0	AL109914.1	-
chr15	74954719	74957718	+	0.00131049304632081	0.00671802297926402	-9.93166485019089	0	RPP25	-
chr17	76968657	76971656	-	0.00131483879586781	0.00673493772052289	-15.0607538116245	0	AC016168.4	-
chr18	12031682	12034681	-	0.00131492429933833	0.00673493772052289	-16.5422565422565	0	AP001542.3	-
chr12	117451671	117454670	-	0.00131585779394379	0.00673843044078879	-33.7320574162679	0	AC073864.1	+
chr5	80405513	80408512	+	0.00131784136539111	0.00674770115520643	-5.3639846743295	0	ZFYVE16	+
chr8	127738488	127741487	-	0.00131852809192217	0.00674944307763836	-7.07690400941935	0	CASC11	-
chr8	66431871	66434870	-	0.00131891987068687	0.00675056149817461	-22.2768222768223	0	AC009879.4	-
chr4	41745793	41748792	+	0.00132161577303571	0.00676169456771815	-10.0853338334584	0	PHOX2B	-
chr9	34807520	34810519	+	0.00132213355919821	0.00676345539048803	-10.8188843431392	0	AL589645.1	+
chr2	212937021	212940020	-	0.00132320905824785	0.00676806839076223	-25.048324742268	0	AC108066.2	-
chr20	35284486	35287485	-	0.00132385804849306	0.0067704989207099	-14.336917562724	0	FAM83C-AS1	+
chr8	90791133	90794132	-	0.00132560357849545	0.00677853601999082	-17.1457854214579	0	NECAB1	+
chr15	74178727	74181726	-	0.00132591187656659	0.00677922262129566	-25.3891432308699	0	AC010931.2	-
chr13	87670115	87673114	+	0.00132700481516249	0.00678392028538777	9.19983242563888	0	MIR4500HG	-
chr2	170688064	170691063	+	0.0013276446647577	0.00678630073686341	-20.5669083717864	0	AC007277.2	+
chr1	214551950	214554949	-	0.00132951715840203	0.0067940890601536	18.781115167607	-349	PTPN14	-
chr5	81849101	81852100	+	0.00132977470813818	0.00679450371671796	-12.8205128205128	0	AC026726.1	+
chr5	149958258	149961257	+	0.00132994714003272	0.00679450371671796	-5.00136440175975	0	SLC26A2	+
chr1	151839377	151842376	+	0.00133048204300312	0.00679634513312174	-11.193518750522	0	C2CD4D-AS1	+
chr2	114122794	114125793	-	0.00133088801261948	0.00679752753790374	-20.9344115004492	0	AC010982.2	-
chr12	7973759	7976758	+	0.00133323147819474	0.00680771165723899	-29.6153846153846	0	AC006511.1	+
chr4	8590160	8593159	+	0.00133349464382388	0.00680816302099074	-13.399209486166	0	CPZ	+
chr3	128673522	128676521	-	0.00133378224963583	0.00680873902955888	-21.2365591397849	0	AC079945.2	-
chr11	1597795	1600794	-	0.00133423064631874	0.00680954465744143	-40.8620689655172	0	KRTAP5-2	-
chr14	58439344	58442343	+	0.00133459730712853	0.00680963596694873	-35.7048748353096	0	AL139021.1	+
chr18	63483101	63486100	+	0.00133465718412665	0.00680963596694873	-16.7900581702803	0	AC036176.3	+
chr3	127190631	127193630	+	0.00133556246998141	0.00681219997009767	-16.3433458489779	0	C3orf56	+
chr1	9025846	9028845	-	0.00133747502687364	0.00681954707746892	-28.9968652037618	0	SLC2A7	-
chr17	45781780	45784779	+	0.00133816522575274	0.00682038811581814	-12.8504672897196	0	CRHR1	+
chr12	10722824	10725823	-	0.00133860542527845	0.00682173918651518	10.9866174796908	0	YBX3	-
chr11	69100993	69103992	+	0.00133920609419917	0.00682390757351584	-16.8202764976958	0	AP003071.1	+
chr11	134066571	134069570	+	0.00133969417395993	0.00682550177172494	-14.3904425739886	0	JAM3	+
chr2	148825336	148828335	-	0.00134047732860412	0.00682859871005276	35.7142857142857	0	RNU2-9P	-
chrX	48071159	48074158	-	0.00134265225024851	0.00683788971217552	-18.8591766964829	0	AC244636.3	+
chr12	121104543	121107542	+	0.00134507897215448	0.00684935311899058	-13.7196137196137	0	AC079602.1	+
chr15	82648362	82651361	-	0.00134535349454637	0.00684985562410846	-22.0779220779221	0	CPEB1-AS1	+
chr6	32195024	32198023	-	0.00134600122439672	0.00685225793209284	-5.86439569585637	0	GPSM3	-
chr12	48523132	48526131	+	0.00134686848421248	0.00685577705507609	-43.3566433566434	0	OR8S1	+
chr10	100972485	100975484	+	0.00134872519172743	0.00686398998942926	-28.0808080808081	0	MIR608	+
chr17	42607183	42610182	+	0.00135213635580454	0.0068779952765974	6.67895771878073	0	TUBG1	+
chr20	58514900	58517899	-	0.001352292794852	0.0068779952765974	-16.6109472304163	0	APCDD1L-DT	+
chrX	16712437	16715436	-	0.00135371509214569	0.00688433047187147	18.0622009569378	0	CTPS2	-
chr19	54868546	54871545	-	0.00135438700377316	0.00688684841822	-22.5747126436782	0	RNU6-222P	-
chr4	80196911	80199910	-	0.0013555909580817	0.00689207070896275	-6.24869579733734	0	PRDM8	+
chr12	55762129	55765128	-	0.00135584184180292	0.00689244668503624	-25.4153411099328	0	AC073487.1	-
chr3	15425098	15428097	+	0.00135611098384234	0.00689291536737714	-14.5206094447095	0	EAF1	+
chr22	22870712	22873711	+	0.00135739946056455	0.00689766449077644	-35.5665839536807	0	IGLV4-3	+
chr17	48646524	48649523	-	0.00136041320218565	0.00691207725200757	-14.2660906170378	0	LINC02086	+
chr16	31030389	31033388	+	0.00136077777325879	0.0069130279287032	-10.4014329881729	0	STX4	+
chr15	69461307	69464306	-	0.0013609853177899	0.0069131807347119	-10.5304441611923	0	AC027237.4	-
chr1	45687614	45690613	-	0.00136186575850735	0.00691675105901617	-20.9077380952381	0	TMEM69	+
chr19	55157274	55160273	-	0.00136254268669037	0.0069192869717147	-15.2264780354487	0	AC010327.4	+
chr4	7751577	7754576	+	0.00136497898966108	0.00693075554513128	-20.4501813526776	0	AFAP1-AS1	+
chr2	17813960	17816959	+	0.00136585793478092	0.00693341097854976	-21.4523207873387	0	MSGN1	+
chr11	2373677	2376676	+	0.00136631488939263	0.00693482690765993	-15.6031976744186	-634	CD81	+
chr8	85461468	85464467	+	0.00136662830652443	0.00693551402822554	-8.36132020845396	0	CA2	+
chr6	35778519	35781518	+	0.00136810230454859	0.00694209004476881	-29.9951853635051	0	CLPSL1	+
chr11	3580636	3583635	-	0.00136842406656198	0.00694281837886456	-10.6388476196628	0	AC127526.2	-
chr5	173686959	173689958	+	0.00136919735188454	0.00694583706767315	-19.7760661817145	0	LINC01942	+
chr3	123159294	123162293	+	0.0013698744870261	0.00694836727110697	-24.1935483870968	0	MIR7110	+
chr8	19235237	19238236	+	0.00137076139834184	0.00695107661000595	-13.2935573350081	0	AC100849.1	-
chr9	96619344	96622343	-	0.00137111533033017	0.00695194555421212	-21.6891891891892	0	CDC14B	-
chr6	39313962	39316961	-	0.00137209095952761	0.00695598689854217	-16.0205611479974	0	KCNK17	-
chr10	104267906	104270905	-	0.00137361501012976	0.00696280414710898	-10.3960948396095	0	GSTO2	+
chr12	116695836	116698835	+	0.00137379316325708	0.00696280414710898	-10.9888453421767	0	AC125603.1	+
chr2	44952164	44955163	+	0.00137506145930357	0.00696624933197968	-10.0619054808999	0	AC012354.1	+
chr11	75351206	75354205	-	0.0013752983236943	0.00696624933197968	-5.62493062493063	0	ARRB1	-
chr12	111351	114350	-	0.00137536705460803	0.00696624933197968	-35.1724137931034	0	AC026369.3	-
chr12	7762716	7765715	+	0.00137536705460803	0.00696624933197968	-35.1724137931034	0	NANOGNB	+
chr2	85668242	85671241	-	0.00137589101852086	0.00696799722133124	-16.8331483536811	0	SFTPB	-
chr3	122884441	122887440	+	0.00137766483415557	0.00697426037875635	-37.9795396419437	0	LINC02035	+
chr7	85418622	85421621	+	0.00137761054682744	0.00697426037875635	-47.6190476190476	0	LINC00972	+
chr18	58443288	58446287	+	0.00137744896373717	0.00697426037875635	-26.7391304347826	0	MIR122HG	+
chr1	3373429	3376428	-	0.00137790905150922	0.0069745903198469	-14.9276043941277	0	AL354743.1	-
chr8	101169130	101172129	-	0.00137824855535306	0.00697540242611128	-18.3606557377049	0	ZNNT1	-
chr19	41835451	41838450	-	0.00137900848506252	0.00697834184666283	-27.6946682009973	0	AC243967.3	-
chr11	134411743	134414742	-	0.00137966963196514	0.00698078068751814	-10.848368871879	0	AP004608.1	+
chr17	17235619	17238618	-	0.00138041283930849	0.00698363404613793	-12.2724184782609	0	AC055811.3	-
chr6	15992444	15995443	+	0.00138129874305461	0.00698539433151919	-38.9367816091954	0	LINC02543	+
chr7	56656649	56659648	+	0.00138109444907429	0.00698539433151919	-27.4509803921569	0	AC095038.4	+
chr18	3187897	3190896	+	0.00138129874305461	0.00698539433151919	-38.9367816091954	0	AP005329.2	+
